asiakas,tuote,kpl,hinta,pvm
1000028,110732,4,72.46,2021-07-04
1004204,12463,6,31.92,2020-09-28
1007365,116422,2,45.77,2020-03-21
1000019,5688,5,14.78,2021-01-04
1007741,40739,2,20.42,2022-01-06
1007742,21483,10,0.90,2021-12-06
1007754,4637,0,20.84,2021-05-06
1000024,9585,2,64.72,2021-04-07
1007741,6451,1,105.23,2021-06-22
1007754,16903,1,18.23,2021-10-10
1000014,1116,3,57.60,2021-09-08
1003972,13065,2,12.97,2021-03-17
1000028,10775,1,17.30,2021-05-17
1001568,12852,2,12.49,2021-12-10
1005342,110171,1,320.16,2021-08-10
1000022,5193,3,224.21,2020-03-28
1005086,211135,1,21.20,2021-11-22
1000017,15905,8,10.57,2021-03-30
1005086,112904,4,25.20,2020-06-17
1005342,13538,4,245.14,2020-09-30
1000022,19890,10,10.57,2021-11-17
1000017,5197,1,396.83,2021-01-26
1006747,12843,1,28.05,2021-11-27
1003972,174017,2,7.78,2021-09-12
1000022,7120,0,35.17,2020-11-07
1000019,8508,1,86.34,2020-10-14
1007741,1137,-1,81.35,2021-04-11
1000028,12177,1,13.93,2021-12-16
1000025,8641,1,102.05,2020-08-27
1000011,14558,2,166.04,2020-05-21
1007744,16681,1,12.13,2020-12-10
1007743,16926,2,108.50,2020-03-11
1007743,13554,2,152.83,2020-08-24
1000028,4329,8,56.34,2021-11-19
1000012,17511,4,30.36,2022-01-23
1005009,16893,1,16.01,2022-01-02
1000011,13241,7,17.39,2021-04-03
1000028,12238,6,19.51,2020-02-02
1000012,147397,4,43.79,2021-12-14
1007741,206997,3,209.26,2021-04-06
1000015,13504,1,101.56,2020-12-14
1007744,4613,1,115.08,2020-12-13
1004204,2275,13,20.27,2020-06-24
1005342,13747,-1,44.69,2021-05-11
1007742,16992,3,15.08,2020-08-13
1000028,5599,2,13.87,2020-11-11
1000011,9313,2,183.67,2021-04-04
1007365,17009,4,12.46,2021-06-15
1000011,13160,6,10.00,2021-05-08
1000022,110102,2,134.66,2020-01-26
1000019,1457,4,79.40,2020-03-02
1000020,16864,7,21.44,2021-01-21
1000022,11150,12,17.21,2021-07-20
1007365,13524,5,203.60,2021-02-22
1000019,9184,2,87.54,2021-03-05
1005086,3481,1,24.75,2020-05-16
1000022,1579,5,33.57,2021-02-22
1005086,16118,3,15.17,2020-02-28
1000028,219719,3,51.05,2020-08-30
1000015,15840,4,24.57,2021-10-16
1007365,16955,1,21.02,2020-03-11
1007744,5971,8,70.27,2021-08-21
1000022,73546,1,74.24,2020-10-14
1005009,17009,1,12.46,2020-10-01
1000015,219660,5,36.76,2021-06-27
1000022,12902,4,9.70,2020-02-18
1007365,16893,3,16.01,2020-02-19
1007365,13987,2,175.20,2020-09-02
1003380,13172,2,124.00,2020-11-26
1000025,13522,1,181.75,2020-10-16
1000019,16840,6,15.44,2021-01-09
1000028,8516,3,59.22,2020-06-12
1006747,4523,3,46.07,2020-08-22
1005009,147670,1,46.31,2020-04-12
1000028,16823,6,23.09,2020-05-06
1005009,211066,2,24.23,2022-01-20
1000019,114986,22,7.14,2020-08-06
1000011,14346,1,105.32,2020-03-30
1005009,17010,1,129.58,2020-02-09
1000024,1262,2,56.61,2020-05-10
1000024,6606,8,20.87,2021-02-18
1007754,15611,0,96.85,2021-11-15
1006747,9747,1,34.18,2021-04-23
1000022,17095,4,24.42,2020-08-14
1007741,9491,2,41.26,2020-05-26
1003380,11076,4,18.02,2021-02-16
1004204,13525,1,126.70,2021-07-23
1007742,17022,2,18.62,2020-02-08
1000012,4470,6,35.77,2020-02-26
1000024,113322,3,193.49,2021-08-22
1000015,5878,1,6.46,2020-09-29
1000023,16127,2,15.68,2021-06-05
1000025,210646,2,135.68,2020-07-30
1000012,6724,1,39.01,2020-04-20
1000028,7951,3,75.74,2021-08-31
1000014,5766,4,28.26,2021-11-27
1000019,211121,2,24.30,2021-02-27
1007752,15148,-2,79.49,2020-08-12
1000025,14629,2,117.99,2020-05-05
1000025,2258,2,29.55,2021-07-24
1000019,15141,2,122.74,2021-01-19
1008483,13457,1,156.46,2020-04-12
1000024,17111,1,19.97,2021-09-29
1000017,13888,2,131.66,2021-10-18
1000015,5244,4,46.31,2020-10-08
1000025,2171,3,13.36,2021-06-01
1000024,16425,1,20.30,2020-10-23
1000028,106397,1,37.06,2021-04-19
1000015,205907,4,90.09,2021-03-24
1000023,71311,4,49.52,2020-11-03
1003380,16943,4,52.31,2021-08-15
1000017,110214,1,354.58,2020-10-12
1003380,117569,1,238.48,2020-11-13
1000028,8301,2,29.55,2020-10-11
1007741,4031,1,24.39,2020-12-05
1000019,1925,2,20.84,2021-07-15
1000028,71498,1,46.61,2020-09-23
1001568,12806,1,12.79,2020-10-15
1000011,14382,3,173.76,2021-08-26
1004204,166356,5,1.35,2020-02-28
1000014,40404,1,20.27,2021-05-08
1001568,19553,100,3.81,2020-07-04
1000012,16723,2,31.80,2020-02-23
1000022,12227,2,119.79,2020-06-09
1000015,9911,1,115.29,2021-04-10
1007742,9961,1,34.99,2020-05-15
1000020,12228,1,119.79,2021-11-27
1000011,1417,3,43.57,2021-07-20
1004204,12368,9,36.49,2020-04-04
1005086,19965,50,3.72,2020-09-03
1004204,13121,1,121.75,2021-12-29
1007741,210723,1,300.31,2021-11-14
1000025,2195,2,34.93,2021-04-09
1007742,113022,1,56.61,2021-05-26
1000022,4311,1,33.57,2020-07-31
1000019,45304,1,12.64,2020-08-16
1000015,73593,3,115.08,2020-11-14
1000017,19884,20,3.72,2021-03-21
1007752,18765,22,42.28,2020-03-11
1005086,3659,1,13.03,2021-05-08
1007754,13247,15,12.28,2020-09-06
1000020,13148,2,7.15,2021-10-28
1007744,12828,5,23.20,2021-04-11
1000028,13712,5,60.30,2020-10-12
1007742,15807,1,190.79,2021-12-18
1000017,18111,25,12.40,2020-06-22
1000022,17245,3,51.65,2021-05-23
1000011,19623,5,51.92,2021-09-13
1000014,4277,1,36.22,2020-06-02
1000017,12350,7,13.41,2020-01-30
1000012,114544,1,151.36,2020-08-12
1000020,13366,3,104.15,2020-05-10
1007741,12333,1,107.57,2021-09-16
1000015,16116,4,14.66,2021-06-11
1000019,15241,8,122.29,2021-08-16
1000020,4424,2,49.85,2020-08-18
1000020,16872,1,116.04,2021-12-04
1000024,13188,20,8.83,2022-01-03
1000028,211114,10,14.23,2021-08-22
1000020,15243,2,94.27,2020-12-26
1005086,137427,2,18.65,2021-09-20
1007754,16969,2,11.20,2020-11-29
1006747,12811,2,16.55,2021-10-25
1000025,12732,7,23.36,2021-10-13
1007742,211090,5,13.54,2020-08-15
1000023,211147,40,8.59,2021-09-01
1000023,4214,8,47.72,2020-08-25
1000011,10940,1,31.62,2021-01-26
1001568,113811,10,4.83,2021-04-23
1000028,19806,6,44.24,2020-08-04
1000019,106367,4,17.99,2021-04-24
1000028,11115,21,29.02,2021-10-05
1007744,19285,11,15.80,2021-09-22
1000022,73544,1,66.94,2020-08-29
1000028,1229,1,25.08,2021-06-02
1000024,110586,2,59.73,2021-01-29
1007742,111018,1,335.39,2021-06-28
1000012,102188,1,64.84,2021-08-26
1005086,9311,2,36.46,2021-01-12
1000015,1573,2,73.70,2021-10-03
1000017,114379,1,156.79,2020-04-19
1000015,16683,8,31.79,2020-12-28
1007365,173994,2,6.82,2021-05-30
1000022,16784,1,45.68,2020-10-14
1000017,8431,1,71.32,2021-03-12
1005086,16667,2,3.75,2022-01-10
1000025,147136,2,31.80,2021-10-02
1000015,8425,1,39.49,2020-04-14
1007742,10329,1,64.63,2021-08-13
1005009,16765,2,102.29,2021-09-21
1004204,114769,40,4.99,2021-03-21
1000020,2310,1,106.07,2022-01-18
1001568,53254,2,44.60,2020-12-20
1000011,10878,18,39.58,2021-11-02
1005086,17099,1,24.57,2020-02-22
1000022,5607,1,251.60,2020-07-25
1003972,16728,1,20.57,2020-08-30
1004204,11992,1,20.42,2021-11-06
1000028,111013,2,246.82,2021-06-25
1000023,211088,7,14.78,2021-01-16
1003380,12465,2,33.66,2021-10-15
1000014,16844,1,30.18,2020-03-28
1004204,12271,1,9.25,2021-05-30
1004204,16656,1,21.23,2020-10-01
1007742,3674,2,120.96,2021-03-04
1000011,16673,2,6.97,2021-01-01
1007744,2308,5,81.18,2020-08-08
1007743,7509,1,20.45,2020-04-04
1000019,16873,6,53.24,2020-09-21
1000015,5105,1,37.18,2020-10-26
1004204,19913,8,79.58,2020-12-08
1007365,16977,5,11.80,2021-03-10
1000011,17227,11,14.96,2020-09-12
1007365,1625,1,11.65,2021-09-12
1000019,14577,4,126.40,2021-11-16
1000024,5925,10,68.53,2021-09-11
1007741,6783,4,69.73,2021-01-07
1007742,4032,3,28.80,2020-06-28
1007741,202087,1,26.28,2021-10-18
1000020,12545,1,122.29,2020-05-31
1000024,4691,-1,36.22,2021-03-28
1000012,110944,1,102.86,2021-09-26
1000017,219730,1,26.49,2020-03-16
1005009,16977,1,11.80,2020-01-31
1000022,115532,6,19.85,2021-08-07
1000019,19672,20,1.71,2020-07-17
1003380,114033,20,10.57,2021-01-30
1000014,12847,1,32.58,2020-05-25
1007741,12562,1,17.36,2020-05-01
4000007,17028,1,27.66,2021-06-11
1000011,13051,16,21.50,2020-02-25
1007365,114463,2,30.21,2020-10-04
1000022,210594,3,225.23,2020-02-17
1000021,191471,1,161.81,2020-03-14
1007365,13970,2,226.01,2020-10-04
1007365,6358,25,36.46,2022-01-24
1000022,13603,60,12.07,2021-12-19
1000012,5935,3,337.04,2021-04-15
1000011,13118,11,10.75,2021-01-01
1000022,12283,14,9.07,2021-04-12
1000019,3545,3,23.30,2020-09-14
1000015,12165,2,15.89,2020-08-11
1000019,8161,35,40.69,2021-03-18
1000023,45307,1,23.90,2021-08-30
1000011,202194,3,213.16,2021-06-10
1000022,8505,2,137.33,2021-02-27
1007744,10966,1,15.38,2020-08-16
1000014,45410,3,9.88,2020-06-14
1007754,17119,4,10.18,2021-09-13
1005086,3339,9,12.55,2020-10-15
1000023,11531,2,88.77,2020-10-24
1007744,211116,5,20.48,2021-12-24
1003380,12568,1,26.79,2022-01-18
1000025,3054,3,29.55,2021-07-08
1007741,177452,2,43.67,2021-12-20
1005009,12237,1,18.38,2021-10-17
1000024,16766,1,24.30,2021-07-30
1000011,17040,2,11.80,2020-06-17
1004204,186563,4,19.28,2021-08-17
1000023,211094,2,24.45,2020-12-15
1007741,4073,1,24.57,2021-09-28
1000012,195595,3,30.39,2020-02-20
1003380,4117,7,32.67,2020-09-13
1005342,115523,1,31.95,2021-11-25
1003972,211134,11,8.74,2020-04-28
1003972,15187,13,111.66,2020-03-20
1008483,18778,8,31.44,2020-12-24
1000019,1136,6,57.87,2020-05-03
1000022,110565,2,92.53,2020-12-02
1000017,2964,3,10.39,2020-12-22
1008483,12322,2,75.65,2020-12-03
1007754,7451,220,0.48,2020-05-29
1000020,13494,1,68.80,2021-11-03
1007744,19384,40,10.42,2020-09-18
1000028,2432,2,157.99,2021-09-17
1003972,8918,7,37.81,2020-03-09
1000011,13139,9,23.42,2021-02-18
1000011,110975,2,263.43,2020-10-17
1000011,13130,2,20.06,2020-08-20
1000014,12050,1,13.06,2021-11-14
1005086,115754,2,92.74,2021-12-29
1000019,9485,15,48.83,2021-12-16
1000014,20365,2,91.68,2021-02-17
1000023,2255,2,33.06,2021-05-03
1000025,71559,3,30.57,2020-07-09
1000024,219678,1,24.99,2020-11-03
1000019,211144,9,10.75,2020-12-17
1007365,9349,3,110.99,2020-12-24
1005086,2217,2,8.68,2021-02-26
1000028,13102,4,12.28,2020-09-27
1000017,9496,1,61.53,2021-09-17
1007741,4294,4,42.82,2021-11-17
1005342,13124,12,18.41,2020-02-24
1003972,5269,15,22.55,2020-12-14
1007742,12186,1,28.80,2020-05-21
1000014,194284,1,31.95,2020-11-12
1000014,5809,1,6.46,2021-11-16
1000015,2521,1,137.99,2020-02-04
1000025,16985,1,14.75,2021-12-02
1007742,16805,5,17.66,2021-02-04
1000022,16708,19,27.06,2021-06-30
1000011,2360,1,91.53,2021-05-17
1000019,3631,3,15.14,2021-06-25
1007752,9392,2,40.84,2020-07-07
1007744,116530,0,21.80,2020-04-24
1007752,11114,3,9.22,2020-03-20
1000028,115378,3,51.23,2021-11-21
1000011,5172,1,23.30,2020-03-18
1003380,12171,1,142.32,2020-08-20
1003972,205774,-1,108.11,2020-08-13
1008483,12616,1,11.95,2020-04-02
1000022,210591,2,375.39,2020-11-11
1000022,16998,6,12.28,2020-12-22
1000017,210673,1,211.03,2020-12-31
1000014,9450,1,31.62,2021-05-29
1000022,13460,2,40.66,2020-04-11
1007741,12910,8,15.47,2021-01-27
1005342,1690,20,5.20,2020-11-19
4000007,7007,10,19.46,2021-01-12
1000028,110182,-1,346.92,2020-03-26
1000012,15834,3,27.51,2021-03-09
1000023,73551,2,75.71,2021-05-20
1000019,206723,0,90.09,2021-01-05
1007752,2302,2,196.40,2021-03-08
1007742,113170,1,102.08,2020-07-08
4000007,15592,2,118.56,2021-08-10
1003972,2252,1,10.39,2020-05-07
4000007,16783,1,45.68,2021-07-31
1000028,13328,4,253.73,2021-04-03
1007742,19901,40,0.66,2020-03-28
1000015,12893,2,8.14,2021-11-01
1000023,195590,1,26.67,2020-11-12
1000012,202892,0,144.15,2021-09-30
1000025,14686,2,141.54,2020-07-21
1004204,18809,1,1413.23,2021-09-19
1001568,12633,1,19.82,2021-01-27
1007741,202529,1,2590.17,2021-01-28
1000028,15967,19,17.18,2021-03-03
1000015,8088,2,25.26,2020-07-29
1000015,9185,10,60.21,2021-10-24
1000023,211152,20,13.33,2021-10-31
1000019,73519,2,58.23,2022-01-21
1003972,6541,1,101.56,2020-01-27
1006747,2158,1,8.38,2021-05-17
1000023,21303,6,14.20,2022-01-20
1000014,6682,1,36.58,2021-12-19
1008483,16916,4,16.19,2020-11-19
1007741,14417,10,67.06,2020-06-20
1000028,1046,4,66.85,2021-03-20
1000022,110146,1,239.89,2021-07-22
1000019,71548,1,39.31,2021-11-19
1007741,6758,1,95.50,2020-07-12
1000017,15818,2,100.84,2020-11-13
1000020,112913,2,14.29,2022-01-13
1000017,110953,2,163.75,2020-05-05
1000012,13711,1,43.39,2020-09-18
1005009,2523,2,40.96,2020-04-16
1005009,12180,1,28.80,2021-05-01
1000020,19920,150,1.59,2021-04-25
1000023,211104,2,28.02,2020-03-24
1000022,13555,6,153.75,2020-08-12
1003380,7976,4,67.30,2021-06-16
1000025,6670,9,20.87,2020-12-25
1000022,11081,27,6.43,2021-08-01
1005009,1152,5,68.74,2021-11-23
1005086,9652,1,43.57,2020-09-18
1005009,7625,35,14.08,2021-09-29
1000019,206300,1,108.11,2021-04-27
1000019,19619,2,27.57,2021-11-23
1007741,40749,11,27.45,2020-04-07
1004204,117096,1,55.23,2020-12-10
1000024,116725,1,151.36,2021-01-04
1008483,40843,1,19.43,2020-02-05
1000017,106367,2,17.99,2021-12-03
1004204,40450,7,20.54,2021-07-09
1004204,3764,2,16.10,2020-10-05
1007741,2270,4,24.48,2021-03-05
1000015,7023,12,70.33,2021-03-20
1005342,10148,-1,38.23,2020-12-15
1007742,17947,3,77.03,2020-12-01
1000025,211145,1,24.51,2020-12-05
1003972,6734,5,65.14,2020-02-09
1000014,2255,1,33.06,2020-06-29
1003972,4421,2,68.20,2020-02-28
1007752,1271,1,41.41,2021-12-01
1000024,116789,1,103.55,2020-06-15
1007754,16825,1,16.01,2020-05-26
1000020,7629,5,34.57,2021-07-02
1000014,45307,2,23.90,2020-03-19
1000017,15241,1,122.29,2020-07-15
1000011,4365,6,52.10,2021-08-01
1003380,10942,2,17.66,2021-07-25
1000024,21292,6,5.77,2020-08-08
1000017,210424,1,225.23,2021-05-26
1000023,45410,8,9.88,2020-05-20
1007365,115828,1,37.09,2021-03-28
1000019,12350,5,13.50,2021-03-24
1006747,19383,12,69.07,2021-12-26
1007744,5426,1,79.40,2021-03-04
1000015,7461,30,5.86,2020-10-06
1007741,115594,1,30.15,2020-04-18
1006747,13410,3,274.03,2021-10-28
1005009,12827,1,21.98,2020-08-20
1000015,10899,4,57.24,2021-01-07
1000017,2921,1,32.31,2021-03-26
1000017,45304,3,12.64,2021-10-04
1000023,18811,1,426.26,2021-06-04
1000020,16100,4,22.10,2020-07-02
1000022,9495,1,68.44,2020-09-19
1007741,12053,2,20.15,2020-07-02
1000012,12234,1,132.95,2020-07-20
1000025,10889,1,30.69,2021-02-27
1000019,18111,22,12.04,2021-12-10
1007744,12833,1,25.68,2021-08-08
1000023,15763,2,185.47,2021-11-20
1000019,12610,2,11.47,2020-10-25
1003380,17021,9,16.40,2021-04-09
1000028,211127,2,7.18,2020-02-12
1000020,10926,1,18.41,2021-01-30
1000011,5300,1,69.79,2021-12-08
1999922,18802,1,95.83,2021-05-14
1007752,14361,2,154.69,2021-09-20
1000011,13185,11,19.97,2022-01-14
1000024,110181,4,176.58,2020-12-29
1000028,13138,2,16.10,2021-08-22
1000022,45557,3,30.48,2021-03-26
1000012,16035,1,11.80,2021-08-24
1007741,2024,3,49.49,2021-04-26
1000012,147543,1,53.67,2020-05-04
1007741,2961,7,11.26,2021-08-07
1003380,16913,7,22.94,2021-06-14
1007742,210412,15,7.33,2021-06-12
1000017,15141,1,122.74,2022-01-01
1005342,5965,1,129.70,2021-08-27
1000011,12256,4,9.96,2020-03-11
1000023,73518,3,70.60,2020-08-25
1000015,16146,1,18.29,2021-10-26
1000024,13595,2,151.81,2021-02-10
1000022,4535,6,72.67,2020-08-07
1000015,116890,1,97.87,2021-10-11
1003972,21305,2,10.75,2021-09-22
1000011,3672,6,53.24,2020-10-12
1005342,14556,2,92.23,2020-08-07
1000019,209898,12,12.28,2020-11-06
1000025,30386,12,11.38,2021-08-18
1007742,40455,10,8.59,2020-06-09
1007754,16730,1,26.37,2020-05-08
1005009,205328,-5,180.19,2021-11-24
1006747,19205,3,3040.63,2020-05-03
1000022,16884,2,12.13,2020-10-29
1000024,19556,20,2.04,2021-07-15
1000028,13540,1,179.43,2020-11-08
1007742,6596,13,20.87,2021-02-21
1000028,147570,1,68.53,2020-12-10
1000028,1412,54,4.47,2021-08-29
1007741,19206,8,1032.32,2021-04-11
1008483,20978,1,25.71,2020-09-07
1000022,14436,2,96.28,2020-02-14
1005086,15061,2,115.17,2020-10-02
1000017,114986,7,7.18,2021-10-30
1001568,16990,1,15.08,2021-12-18
1007744,13108,9,13.84,2021-02-19
1000011,9840,6,52.07,2021-04-08
1005342,17044,1,16.01,2021-05-27
1000017,16840,11,15.44,2021-09-12
1000025,4926,5,20.24,2020-11-19
1000022,206184,-1,144.15,2020-07-04
1000023,205810,-1,90.09,2020-07-29
1000028,1452,4,80.33,2021-04-13
1003380,5459,4,62.49,2021-05-03
1007742,191817,1,46.85,2021-12-11
1005086,13552,0,122.11,2021-08-06
1007743,9799,1,28.80,2021-06-28
1007754,2531,1,28.29,2021-03-12
1000022,9883,1,35.65,2021-05-02
1000012,113868,0,254.51,2021-03-27
1000011,210631,1,150.15,2020-05-19
1000011,116426,4,34.78,2021-07-11
1000020,7106,4,8.17,2021-07-26
1000024,13290,1,184.69,2021-05-08
1007741,19379,0,3.84,2020-10-15
1001568,5815,11,7.45,2020-07-10
1000017,1457,5,79.40,2022-01-11
1000014,6164,1,28.50,2021-11-01
1001568,4621,1,22.25,2021-04-21
1000025,40792,2,21.38,2021-05-21
1007741,16749,7,64.54,2020-06-10
1000014,113341,2,320.07,2020-12-11
1000011,16889,8,49.70,2020-08-26
1000012,6344,14,16.01,2020-06-25
1000014,21303,1,14.20,2021-06-17
1007743,18714,12,5.35,2021-02-11
1003380,12919,24,9.22,2020-07-11
1007742,174085,1,11.44,2020-12-15
1007741,4715,1,31.98,2020-09-14
4000007,16723,1,31.80,2021-02-18
1007741,5981,4,56.19,2021-01-21
1000022,19221,2,3040.63,2020-10-18
1004204,45321,4,19.28,2021-11-15
1000024,6788,6,81.23,2021-10-07
1000015,2301,2,270.76,2020-06-28
1007741,17087,2,19.58,2020-09-09
1000011,13145,6,23.03,2020-07-30
1000017,8508,1,86.34,2021-01-28
1000020,16684,1,20.90,2021-12-17
1000011,11003,6,30.18,2021-11-17
1000025,113159,1,189.71,2021-10-26
1007365,10755,1,24.66,2021-10-27
1000023,13508,1,83.25,2020-03-15
1007754,14970,2,155.59,2021-05-31
1000014,73551,1,75.71,2020-01-26
1000019,15905,80,10.57,2020-09-04
1004204,15842,1,48.05,2021-03-21
1000024,205772,1,144.15,2020-02-23
1000020,11134,4,9.61,2022-01-03
1000028,12449,4,80.21,2020-12-21
1007742,17016,2,13.54,2020-04-17
1005342,16040,1,16.25,2021-04-10
1000022,15374,0,138.02,2021-01-11
1000028,13146,9,18.35,2022-01-22
1005009,9891,-2,36.58,2020-03-16
1000024,206719,3,144.15,2020-03-14
1000017,12892,1,9.82,2021-02-04
1000011,16038,1,11.89,2020-12-07
1007742,18298,2,1370.13,2020-09-18
1007742,113001,1,55.68,2021-12-26
1000023,5809,6,6.46,2021-11-13
1007744,223521,1,84.45,2020-08-10
1007741,40690,3,40.39,2020-11-19
1006747,15838,1,19.28,2020-10-05
4000007,113011,1,57.00,2020-09-22
1000022,1252,1,29.85,2021-07-29
1000028,13151,7,7.33,2021-04-30
1000025,219728,1,18.05,2020-12-06
1006747,2265,48,12.94,2021-07-21
1000015,2891,1,55.65,2020-12-22
1000020,206635,-1,54.06,2021-04-28
1000025,10111,5,12.55,2020-02-12
1000017,3057,7,18.17,2020-08-07
1003972,12635,4,22.10,2020-10-07
1007742,3670,4,70.06,2020-11-12
1007741,13140,4,21.14,2020-07-05
1000015,206690,5,108.11,2020-06-04
1000019,110140,1,214.57,2020-10-23
1005086,40800,1,19.01,2022-01-04
1004204,10331,1,80.36,2021-06-20
1000015,211161,15,17.24,2021-05-31
1000011,6593,4,20.87,2020-05-17
1000028,40866,1,16.76,2021-08-13
1004204,19683,90,7.93,2022-01-16
1000028,211118,3,16.79,2021-07-14
1008483,13129,1,21.50,2020-03-04
1005342,16921,2,17.66,2021-02-27
1000028,114488,1,49.64,2020-12-30
1006747,13162,2,10.21,2020-09-12
1000019,105524,5,19.97,2020-06-08
1003380,12872,9,16.46,2021-11-23
1000019,110953,4,166.16,2021-09-27
1007741,16679,3,21.50,2020-03-21
1000028,11268,7,104.33,2021-05-30
1007744,114663,46,3.99,2021-05-08
1000019,108845,1,61.89,2021-07-24
1000012,206464,-1,90.09,2021-05-08
1007744,116534,6,16.19,2021-06-19
1000011,45391,2,16.16,2020-08-28
1000020,16924,1,32.58,2021-12-08
1001568,13147,2,23.03,2020-07-09
1007742,112919,4,9.04,2021-01-26
1000028,30330,6,26.31,2021-05-17
1000020,202528,1,0.00,2020-12-11
1000028,13405,3,188.08,2021-12-19
1001568,13626,18,16.25,2021-12-27
1000019,6355,16,36.46,2021-01-11
1008483,8822,4,21.20,2020-03-12
1000024,40456,2,13.06,2022-01-23
1006747,40811,3,16.76,2020-04-18
1000015,147431,1,38.05,2020-05-05
1005342,13589,2,71.89,2020-07-30
1000014,12004,2,13.00,2020-06-18
1000019,112912,5,117.33,2020-04-25
1003972,13306,0,166.97,2020-06-03
1000017,16856,2,26.64,2020-04-13
1003972,16663,32,2.61,2020-06-13
1007742,12213,1,12.40,2020-07-11
1000023,1116,4,57.60,2020-09-30
4000007,5935,1,333.70,2021-05-25
1003380,40944,4,23.48,2021-03-10
4000007,17104,2,13.45,2021-08-30
1000015,116867,1,104.69,2020-10-25
1006747,9792,1,28.08,2020-12-27
1004204,1867,2,58.92,2021-04-08
1005086,12956,4,34.48,2020-04-27
1000017,206723,0,90.09,2020-06-20
1000012,1713,0,32.67,2021-07-06
1004204,19900,150,0.66,2021-07-05
1007365,12810,2,14.23,2021-11-28
1000025,5973,2,151.51,2021-03-20
1000022,13132,23,17.66,2021-12-10
1000025,13813,2,122.68,2021-12-03
1003380,19660,4,34.78,2021-03-05
1003380,5254,2,61.41,2021-01-30
1000011,8436,2,65.32,2020-09-06
1000011,13059,8,27.63,2020-10-02
1003380,12663,1,15.41,2021-03-07
1000012,7029,4,71.47,2020-11-16
1007744,12890,2,7.75,2020-05-09
1007741,200808,2,2.07,2021-03-25
1000014,10744,5,41.62,2021-03-29
1003972,40433,2,12.79,2021-07-31
1003380,9463,1,143.91,2021-12-26
1000019,210673,1,211.03,2020-04-17
1003380,1641,2,30.45,2020-06-19
1005086,15196,1,122.74,2020-11-24
1007742,13461,1,88.50,2020-09-14
1005086,12798,1,10.99,2020-07-16
1007365,112944,5,10.93,2020-11-01
1007741,13332,7,211.54,2021-04-03
1005009,16849,2,12.22,2021-01-23
1005086,3598,2,24.75,2021-06-23
1000022,13779,1,40.63,2020-06-10
1008483,7876,6,42.04,2020-12-29
1000028,5320,4,40.72,2020-10-10
1000015,7450,380,5.02,2021-01-25
1006747,11065,6,23.03,2021-07-22
1004204,137727,4,34.45,2021-12-08
1007743,13174,12,10.06,2021-11-13
1007744,7683,1,44.69,2020-03-19
1007741,40804,22,42.49,2021-02-09
1007742,16835,1,19.10,2020-09-02
1000024,116700,1,130.90,2021-12-21
1004204,110127,1,191.00,2021-10-17
1005342,13537,3,71.71,2020-02-25
1000017,211144,7,10.75,2020-03-15
1000019,9496,4,61.53,2021-07-21
1000022,16322,3,86.67,2020-09-29
1000015,12210,2,11.65,2020-03-06
1000011,9706,1,56.34,2020-10-26
1000020,211153,16,11.20,2021-05-20
1007742,16996,1,12.22,2020-11-21
1007365,13070,-1,23.36,2021-01-23
1007744,219661,4,36.76,2020-08-07
1003380,30315,4,45.29,2021-09-24
1006747,16029,2,12.61,2020-01-30
1000017,9485,6,48.83,2020-02-24
1000020,13142,1,23.21,2020-08-01
1007743,16901,1,20.84,2020-09-19
1007741,9560,8,45.86,2020-04-03
1007754,16834,1,18.38,2021-04-20
1000012,206283,-1,108.11,2021-06-24
1000019,6248,2,47.60,2021-04-14
1000025,19632,1,12.28,2020-09-16
1007742,116525,1,12.19,2020-09-28
1000022,116385,2,49.46,2022-01-22
1007742,115719,1,28.71,2021-11-22
1007365,6601,26,49.49,2021-02-27
1000020,8648,6,65.71,2021-11-22
1000025,40932,1,29.55,2020-06-19
1007741,222563,1,30.48,2021-08-09
1007752,8649,1,45.47,2020-07-06
1000028,147559,1,36.85,2020-03-30
