tuote,koodi,tuoteryhma
20823,09.9975622974,4030
20963,CFA556218102,2340
20975,CF96732240051,2340
21018,CA9794453849,2315
16487,0285292693100,5060
21173,CA41679597580,2315
5381,02389868210,5035
6100,3393314724811,40016
64816,0284268868013,5090
70370,098110303634,5090
64771,0285197202012,5020
9930,0246654803123,5210
18218,3908669635143,8040
10626,1987035026730,5720
81582,1464016238339,40015
232452,400580846088,1120
81675,1466061954345,40015
81676,146625270345,40015
81677,1461356285345,40015
81678,1462122796345,40015
81679,1466175922345,40015
81681,1467733858345,40015
81682,1469757321345,40015
81734,1465918644346,40015
81771,1469136794447,40015
81770,1463222334447,40015
81804,1466993521461,40015
81934,1463720210461,40015
81910,1468495985461,40015
223613,GDB2724181155,4040
70388,0985509985634,5090
174276,1002534805096,2215
105003,0986836711634,5090
174280,100388414112,2560
105004,0984856647634,5090
174290,1003842140195,2205
81955,1461016278461,40015
78877,142589360713,40015
82010,1465503207465,40015
82099,1468673064465,40015
174296,1005027145219,2760
105005,0984862722634,5090
217599,2341367190.20,2590
174305,1001645184254,2220
174316,1005544640285,2205
174317,1007344020286,2205
174318,1001943041287,2205
174320,1009768618288,2215
174321,1001419561289,2215
174323,1006091982294,1170
70389,0982272956634,5090
174337,1005613616313,2330
70390,0983561512634,5090
82201,1467167453513,40015
82547,1463870610553,40015
82548,1469826940553,40015
82549,1461517352553,40015
82550,1466655017553,40015
82551,1462849136553,40015
82553,1461958935553,40015
82554,1461533880553,40015
82555,1469063530553,40015
82556,1463197664553,40015
82607,1466986952553,40015
82774,1462740953611,40015
82735,1469982663611,40015
82798,1465711071631,40015
82799,1465068897631,40015
82835,1461318375701,40015
82836,1465421578701,40015
82838,1463350899701,40015
82840,1465114551701,40015
82842,146915834701,40015
82844,1468985136701,40015
82846,1465678690701,40015
82847,1466310068701,40015
82841,1463260044701,40015
82856,1462681134701,40015
82857,1461864460701,40015
82859,1462266645701,40015
80050,1468668337132,40015
82999,1464583733704,40015
83000,1469072071704,40015
83001,1467888286704,40015
83003,1468235869704,40015
83004,1461344560704,40015
83005,146730746704,40015
83006,1461172489704,40015
83007,1469698191704,40015
83008,146341024704,40015
83044,1464319534713,40015
83068,1469184338713,40015
83069,1467597196713,40015
83071,1462434977713,40015
83072,1467352843713,40015
80142,1466498244134,40015
80143,1466382817134,40015
80144,1464393448134,40015
80145,1461824123139,40015
83013,1464007546704,40015
83026,1466732815713,40015
83027,146163002713,40015
83028,1464537607713,40015
83029,1468592342713,40015
83030,146717415713,40015
83031,1462712513713,40015
83070,1463661311713,40015
83080,1468547817713,40015
83184,1468804525713,40015
83415,1466044312741,40015
83448,146126623741,40015
217600,2343653353.20,2590
83586,146206113833,40015
83587,1468355524833,40015
83670,1467870167833,40015
83881,1461457169843,40015
80925,14699549310,40015
83989,1588001035298,5075
83990,1585582983298,5075
83991,1585818718298,5075
84000,158993311298,5075
83979,1589814076021,40012
83975,1537852231021,40015
83976,1539454537021,40015
83973,1527399307021,40015
83974,1529083515021,40015
84001,1588135012298,5075
84002,1587541838298,5075
84003,158260660298,5075
84004,1587828285298,5075
83995,1584706756298,5075
83978,1584123164020,40012
83996,158781586298,5075
83997,1584364998298,5075
83980,1582923772049,40012
83982,158806654281,40012
84069,1688713970075,8040
81069,1464106999316,40015
84055,1589207956743,40012
84056,1588157677743,40012
107220,60323532263FB,5910
63403,0261290307500,5095
63406,0269401500,5095
63408,0263222976500,5095
63409,0261845647500,5095
63410,0267279014500,5095
84070,168569331075,8040
107174,0262218406500,5095
84064,1682553059075,8040
84065,1688300588075,8040
84066,1686062020075,8040
84067,1689852507075,8040
84068,1685582087075,8040
84057,1581097561743,40012
107175,0261142103500,5095
63436,0266763351500,5095
63437,026869868500,5095
63396,0268909735500,5005
63397,0262096170500,5005
63439,0263734584500,5095
84166,1697911814160,8040
217601,2347430105.20,2590
217602,2349759264.20,2590
217603,2346753625.30,2590
4996,0267087731500,5005
63475,0263574078500,5005
63477,0266703398500,5005
63478,0265512354500,5005
63483,0263138932500,5005
63484,0261887785500,5005
63494,0261563657500,5005
63495,026966061500,5005
63497,0262501215500,5005
9213,0269675504500,5005
63527,0268895895500,5005
8507,0265304215500,5005
9222,0269517813500,5005
63529,0263083544500,5005
63531,0268847985500,5005
63532,0261797089500,5005
63536,0267935408500,5005
63537,026729127500,5005
63544,0265894695500,5005
63545,0268021988500,5005
63546,0264198800500,5005
63547,0267455307500,5005
63550,0265686622500,5005
63553,0265904871500,5005
63554,0266860929500,5005
63555,0269530173500,5005
63557,0268979224500,5005
63558,0266706464500,5005
63559,0261650946500,5005
81166,146350309316,40015
18410,0268953478500,5005
18411,026812048500,5005
63464,0267411557500,5095
63562,0266370774500,5005
63563,0264860660500,5005
18412,0267132555500,5005
63465,0263026753500,5095
63466,026638935500,5095
63566,0269697214500,5005
63567,0267679389500,5005
63573,0266692260500,5005
63574,0262685827500,5005
63575,026949753500,5005
63568,026930465500,5005
63580,0264295101500,5005
63581,026511230500,5005
63582,0261784492500,5005
63583,0265860994500,5005
63584,0264407949500,5005
9457,0262528167500,5005
63585,026360497500,5005
63586,0263775914500,5005
9212,026392450500,5005
63589,0264306456500,5005
63590,0269223909500,5005
63591,026564581500,5005
63593,026548371500,5005
63594,0269126747500,5005
63597,0266524211500,5005
63603,0269821610500,5005
5055,0261128694500,5005
8633,026235890500,5005
63607,0269647761500,5005
63611,026965815500,5005
63612,0263632131500,5005
63613,0261447582500,5005
63614,0267884317500,5005
63615,0263473759500,5005
63617,0262132894500,5005
2018,0266681268500,5005
107186,0269055659500,5005
63604,0262463507500,5005
107189,0261842912500,5005
63629,0266155684500,5005
63631,026300277500,5005
107193,0264861606500,5005
107194,026735422500,5005
107195,026386114500,5005
107196,0262113550500,5005
107197,0263412880500,5005
63634,0269283543500,5005
63635,0263667309500,5005
63636,0268509886500,5005
63637,0265904589500,5005
63642,0262356902500,5005
63643,0267304371500,5005
63644,0263053594500,5005
5169,0263637045500,5005
63610,0263528638500,5005
84282,1693085243160,8040
63645,0268282312500,5005
2007,0269750865500,5005
63647,0267710648500,5005
9367,0268130617500,5005
63649,0264534831500,5005
18414,0269292151500,5005
18415,0268674101500,5005
63652,0269725964500,5005
9203,0267739943500,5005
63653,0267542570500,5005
63662,0264924113500,5005
63663,0269608312500,5005
81309,1465701513316,40015
63666,0266249639500,5005
63667,026161900500,5005
63668,026675998500,5005
63669,0269735363500,5005
63670,0262957356500,5005
63675,0263546235500,5005
63676,0269597379500,5005
63678,0266115423500,5005
63679,0262059349500,5005
63680,0263801038500,5005
63682,0268355774500,5005
63683,0267140437500,5005
63686,0266782362500,5005
63701,0269331338500,5005
63689,0268579622500,5005
63690,0269240486500,5005
109467,0264770163500,5005
63691,0261610798500,5005
63692,0269422861500,5005
63693,0269437701500,5005
63699,026895925500,5005
63700,0269676623500,5005
63702,0262790287500,5005
63704,0267722382500,5005
63705,0265410265500,5005
63706,0261379834500,5005
63707,0266512422500,5005
9131,0262099970500,5005
8109,0263463970500,5005
4961,0269639079500,5005
5024,0264486317500,5005
63727,0262832873500,5005
63728,0269766936500,5005
63729,0265164841500,5005
63730,0263291282500,5005
63731,0269902249500,5005
63732,0264902185500,5005
63733,0267568986500,5005
81356,1462996633316,40015
63703,0262137973500,5005
107199,0264256265500,5005
63659,0264345048500,5005
63655,0269092997500,5005
63656,0261530777500,5005
84359,1697211680185,8040
84360,1697571017185,8040
84356,1696147028181,8040
84357,1692701068181,8040
84358,169135981181,8040
84361,1695303900187,8040
84362,1698004839187,8040
84363,1695637189187,8040
84364,1697665025187,8040
84365,1693240256187,8040
84366,1695412022187,8040
84367,1691946527187,8040
84368,16990051187,8040
84369,169326849187,8040
84370,1698693618187,8040
84371,1697831537187,8040
84372,1691501151188,8040
84380,1693419288188,8040
84381,1699718320188,8040
84390,1694686304377,8040
84392,1691301557377,8040
63735,0262884268500,5005
63736,0265485789500,5005
63737,0264016063500,5005
63738,0267281789500,5005
63739,0266083852500,5005
63740,0262209239500,5005
63741,0262751502500,5005
63743,0269530744500,5005
18417,0265111065500,5005
63745,0268258293500,5005
63746,0267932350500,5005
63747,0262868708500,5005
18418,026888357500,5005
18420,0261476762500,5005
109468,0263172791500,5005
5171,0269428061500,5005
2008,0267999661500,5005
63765,0268550122500,5005
63766,0269827689500,5005
8578,0269600208500,5005
63770,0264388905500,5005
63771,0263777654500,5005
63774,0261918050500,5005
63775,0267337356500,5005
63776,0261590580500,5005
63778,0261970574500,5005
63779,0268742163500,5005
63780,0267176919500,5005
63785,0264510299500,5005
63786,0265572299500,5005
63787,0262822545500,5005
217604,2344182331.30,2590
19695,0263274954500,5005
63800,0262458715500,5005
63799,0263076197500,5005
63803,0262011134500,5005
63804,0262434804500,5005
63805,0266359725500,5005
63807,0265536416500,5005
63812,0267679699500,5005
63813,0267215860500,5005
63816,0262239576500,5005
63843,0262818993500,5005
63769,0267350506500,5005
63848,026764316500,5005
63849,026229523500,5005
8915,0262066185500,5005
8057,0265085430500,5005
217605,2346850454.30,2590
107214,0262426102500,5005
19931,0262101496500,5005
63901,0264356139500,5005
63904,0266543870500,5005
63905,026811150500,5005
81451,1468801470337,40015
81452,1469955810337,40015
63917,0265452447500,5005
63920,0263131918500,5005
63921,0262583222500,5005
63922,0269496653500,5005
63934,0266533275500,5005
63935,0268373356500,5005
63767,0269795027500,5005
63856,0268992977500,5005
63902,0266814566500,5005
63903,0268688472500,5005
63853,0266590492500,5005
107213,0265114054500,5005
9346,0269974978500,5005
9313,0269711247500,5005
217606,2347503694.30,2590
8116,0267944948500,5005
217607,2349253217.30,2590
31617,0983101146601,5450
31618,0983894314601,5450
74988,1266823777596,40008
32115,0981030105601,5450
9087,0261155762500,5005
102183,0989199788659,5005
217608,2348743072.30,2590
217609,2341342608.30,2590
217610,2343232419.30,2590
217611,2347549367.30,2590
102184,0983530489659,5005
70392,0989040924634,5090
5173,0982550112659,5005
32116,098826923601,5450
32144,0983585216601,5450
65662,0287053230021,5015
65674,0282366209021,5015
65689,0282311233021,5015
12024,0283272827021,5015
65690,0289826848021,5015
65711,0285359991021,5015
109582,0285201203021,5015
65729,0285510887021,5015
18449,0281299627021,5015
65730,0284786022021,5015
65753,0283807227021,5015
65754,028854420021,5015
65755,0285332368021,5015
65756,0281219120021,5015
65958,0288148171100,5015
66004,0289164889100,5015
66081,0284294965100,5015
66174,0282790540100,5015
66253,0287856896100,5015
18457,0281275166100,5015
66270,0282119193100,5015
66272,0288158980100,5015
66279,0284417878100,5015
66281,0289908992100,5015
66282,0284565023100,5015
66285,0281173826100,5015
81547,1467121432337,40015
81595,1466345883339,40015
31604,0981431152601,5450
66295,028531337100,5015
66296,0285034843100,5015
102181,0984216499659,5005
102182,0985991769659,5005
217612,234613313.30,2590
81643,1466606969343,40015
31605,098551100601,5450
36649,09848592836X0,5450
32356,0985204419602,5450
31773,0989116688601,5450
31847,0989372463601,5450
65702,0283836777021,5015
65703,028637267021,5015
5202,028454932100,5015
66051,0286218863100,5015
66073,0289995814100,5015
66180,028998401100,5015
66297,0286134636100,5015
102817,0285902734100,5015
66348,0288337329100,5015
109581,0284884437100,5015
66353,0289923306100,5015
104827,0927363130840,5015
232457,2069889635160,1170
31848,098523082601,5450
88675,1989091025747,7050
88676,1981867847747,7050
31736,0982173107601,5450
217613,2346222116.30,2590
217614,2346495900.30,2590
217615,29.6183408307,2590
217616,29.8602106307,2590
217617,29.3590435307,2590
31737,0985153472601,5450
217618,29.4183230307,2590
217619,29.9868968307,2590
217620,29.6954844307,2590
217621,29.4652370307,2590
217622,29.6137963307,2590
217623,29.2710963307,2590
217624,29.9196962307,2590
217625,29.7912223307,2590
217626,29.8465034307,2590
217627,29.3029370307,2590
217628,29.9834510307,2590
217629,29.5990001307,2590
217630,29.751066307,2590
217631,29.5221325307,2590
217632,29.8705550307,2590
217633,29.4616738307,2590
217634,29.5551306307,2590
217635,29.5192596307,2590
217636,29.8873637307,2590
217637,29.108915307,2590
217638,29.7871371307,2590
217639,29.4016718307,2590
31740,0986303793601,5450
217640,29.2499455307,2590
217641,29.9811124307,2590
217642,29.4048007307,2590
217643,29.5067110307,2590
217644,29.7955585307,2590
217645,29.4967679307,2590
217646,29.1719278307,2590
217647,29.4075516307,2590
217648,29.609174307,2590
217649,29.1629702307,2590
217650,29.6777113307,2590
217651,29.1043669307,2590
217652,29.165272307,2590
31993,0982229950601,5450
32011,0987627184601,5450
217653,29.8094497307,2590
217654,29.7453433307,2590
232459,1214045316205,4810
70393,0986359362634,5090
209972,COF396977084,2330
209973,COF6352131085,2330
217655,29.6737614307,2590
217656,29.5258690307,2590
217657,29.8834141307,2590
223550,BG3188709979,4030
221035,0981414399648,4065
223825,1122826087922,22411
70394,0981266533634,5090
81894,1462763828461,40015
81895,146955903461,40015
81896,1463884145461,40015
32173,0988099214601,5450
63353,0266193905500,5005
63851,0266856705500,5005
63852,026272251500,5005
184233,812403481119,2515
184226,8129987867329,2515
183344,8263474939030,3020
183368,8261669558048,3020
183349,8268455565362,3020
53364,F029691949640,2330
63919,0267144413500,5005
63877,0266641268500,5005
210482,3089632969270,1260
210484,1488683416716,1320
210485,1481584450716,1320
210486,1487764526704,1320
210487,5246780393314,4035
217658,29.7227561307,2590
217659,29.4745412307,2590
217660,29.3898425307,2590
217661,29.7924640307,2590
217662,29.469898307,2590
217663,29.6764700307,2590
217664,29.6138444307,2590
217665,29.3555010307,2590
217666,29.3882862307,2590
217667,29.6841224307,2590
2009,0266476095500,5005
217668,29.6694013307,2590
217669,29.4671172307,2590
217670,29.8318162307,2590
217671,29.74194307,2590
217672,29.2725994307,2590
217673,29.1598753307,2590
217674,29.1063957307,2590
217675,29.8234890307,2590
217676,29.2459113307,2590
217677,29.5719424307,2590
217678,29.1737040307,2590
217679,29.2065408307,2590
217680,29.3781403307,2590
217681,29.157470307,2590
217682,29.3151861307,2590
217683,29.1267974307,2590
217684,29.1703964307,2590
217685,29.588130307,2590
217686,29.6339591307,2590
217687,29.410972307,2590
217688,29.8175633307,2590
217689,29.2820134307,2590
217690,29.9510657307,2590
217691,29.9339014307,2590
217692,29.8688247307,2590
217693,29.5322116307,2590
217694,29.4878277307,2590
217695,29.1193233308,2590
217696,29.6911004308,2590
217697,29.2632753308,2590
217698,29.8999197400,2590
217699,29.2763220400,2590
217700,29.6093729400,2590
217701,29.7352805400,2590
217702,29.3142651400,2590
217703,29.7784031400,2590
217704,29.4115436400,2590
217705,29.369010400,2590
217706,29.4330370400,2590
217707,29.5311569400,2590
32353,098336378602,5450
217708,29.9669510400,2590
217709,29.3624676400,2590
217710,29.6725290400,2590
217711,29.7004727400,2590
217712,32.673860109,2590
217713,32.8409849109,2590
217714,32.6267237109,2590
217715,32.6195346109,2590
217716,32.5544601109,2590
88750,1988652072748,4035
217717,32.9660977109,2590
217718,32.8096429109,2590
217719,32.5130161109,2590
210488,1481179384704,1320
217720,32.2374477109,2590
5754,0286044796021,5015
65678,0286699797021,5015
217721,32.45622109,2590
217722,3225889853.10,2590
217723,3223833330.10,2590
217724,3229691276.10,2590
217725,3228087970.10,2590
82036,1465094109465,40015
32362,0987421744602,5450
32367,0983552818602,5450
32368,0984319333602,5450
32369,0989063457602,5450
32379,0984878098602,5450
